Sales calls,Interactions,Economy,Last upgrade,Discount,Monthly usage,Ad spend,Bugs reported,renewed
0,0,0.231721085,5.793846988,0.143095856,0.787307045,0.708877865,1,0
3,3,0.748413067,6.922277413,0.147724133,0.268669002,0.248237328,0,0
1,1,0.699019409,4.064340872,0.252426793,0.634438596,0.618976085,1,0
2,2,0.18069473,3.710569944,0.311294596,0.582129967,0.553333576,0,0
0,0,0.198095041,0.164963767,0.329976381,0.588775356,2.551652405,1,0
1,1,0.034942677,14.41929075,0.305761859,0.777279406,0.730141004,1,0
0,0,0.201003332,0.880851373,0.247511038,0.466539357,2.435905836,1,0
1,1,0.504679696,3.153229351,0.36869934,0.12317519,0.118498832,0,0
3,3,0.590332075,7.61599491,0.219500981,0.182870174,0.171545951,0,0
2,2,0.021675532,5.121127606,0.345533678,0.903487729,0.818656616,1,0
3,3,0.597832671,8.689050925,0.344393215,0.769744007,0.698602149,0,0
1,1,0.572262402,12.72984147,0.337129954,0.632716509,0.600282826,0,0
3,4,0.087365597,12.8767975,0.385537606,0.439615445,0.408016388,0,0
3,3,0.19925576,9.422714035,0.359093896,0.548701752,0.513963346,0,0
1,2,0.790182409,8.585703407,0.228558268,0.190389657,0.185065842,0,1
0,0,0.203253132,8.167256325,0.395967543,0.165761513,0.15582451,0,0
3,3,0.569751676,10.244605,0.342109358,0.198624097,0.187627691,0,0
2,2,0.968986022,0.231281312,0.167060624,0.427998298,2.395842619,1,1
2,2,0.338626781,11.40992097,0.287435836,0.741269188,0.708897468,0,0
3,3,0.166077038,19.87668871,0.11472689,0.878365025,0.826883067,0,0
2,2,0.677858402,0.229132669,0.189325528,0.455748155,2.427889053,0,1
1,1,0.058995854,15.46895501,0.312111499,0.571106554,0.562839055,0,0
3,3,0.302225153,6.360728043,0.186301573,0.237396452,0.2178437,0,1
1,1,0.942236527,1.896783788,0.115679399,0.409291677,1.377113218,0,0
1,1,0.216469319,3.749187158,0.23036333,0.380850955,0.358822314,0,0
1,1,0.570944581,19.93416005,0.293233635,0.675138907,0.611728634,0,0
0,1,0.382257932,15.82120483,0.360712176,0.425563954,0.395647027,0,0
3,3,0.748800264,13.41415065,0.194958315,0.375244501,0.349081594,0,0
3,3,0.458224551,7.080412658,0.156652494,0.715335015,0.664713757,1,0
2,2,0.912664838,14.53957916,0.29980237,0.574331228,0.532013675,0,1
3,3,0.230901198,1.337761697,0.165765039,0.459365038,1.445022354,1,1
4,5,0.777204093,16.29029829,0.146688449,0.796130047,0.722560375,2,1
2,3,0.260067976,7.955907651,0.303496434,0.258572037,0.254221696,1,0
2,2,0.71057593,0.219499469,0.21064611,0.331782948,2.322852832,1,0
2,3,0.050387915,12.28311775,0.154142587,0.139992211,0.129196026,0,0
1,1,0.294816079,6.395497019,0.149093135,0.470415542,0.432281101,1,1
1,1,0.782432691,12.14981076,0.208155467,0.77884229,0.747904344,0,1
2,2,0.616435815,3.716449231,0.244142185,0.044543649,0.040599566,0,0
2,4,0.030778031,0.160435596,0.407306423,0.226764814,2.206837172,0,1
1,1,0.200022025,15.33736134,0.190368878,0.572319778,0.54909987,2,1
2,2,0.058159262,17.62601789,0.286240037,0.52366006,0.515154589,1,0
3,4,0.929362651,14.80081093,0.146182762,0.521932169,0.484616841,0,1
3,3,0.768203418,9.843152258,0.059758626,0.840158858,0.811635423,0,1
1,1,0.194212771,18.0621633,0.253690508,0.728383702,0.659850801,0,0
3,3,0.394578868,1.568523173,0.245909191,0.488051445,1.477744327,1,0
0,0,0.292849205,11.31655414,0.371364975,0.300613902,0.283467019,0,0
2,2,0.558492622,11.2347679,0.187208259,0.31096024,0.303700091,1,0
2,2,0.140460944,2.610021631,0.40132275,0.816202675,0.744361738,0,0
3,3,0.86502585,11.8505933,0.113222576,0.695889227,0.646481672,1,0
4,4,0.765837863,15.86442584,0.240876193,0.509163366,0.500646596,1,1
3,4,0.047934442,1.591058645,0.306952558,0.523767994,1.510387665,0,0
3,3,0.974446437,6.124705207,0.242940626,0.08611687,0.081914191,0,0
4,4,0.879388991,19.77210063,0.164949885,0.56797448,0.553682205,2,0
2,2,0.008018712,11.99878336,0.255133046,0.476516127,0.457521644,0,0
1,1,0.872937449,5.068249171,0.146857062,0.187414588,0.171290561,1,0
1,2,0.862956383,13.77114615,0.287942338,0.210502312,0.189635359,0,0
2,2,0.281515974,6.492169413,0.16013977,0.704656116,0.668940434,0,0
1,1,0.435722501,19.5252084,0.215820997,0.514918017,0.50872306,0,0
1,1,0.967809308,10.55382218,0.209758998,0.176881741,0.163594602,0,0
4,4,0.330473906,6.752822322,0.139426991,0.637764596,0.626829911,1,1
4,5,0.813958366,4.534148191,0.090493524,0.63009315,0.611443511,1,1
3,3,0.755195098,16.40776666,0.131344904,0.289961602,0.278680545,0,0
3,3,0.445132453,3.03225129,0.247053041,0.84435125,0.765741181,1,1
3,3,0.244308445,6.452508866,0.18365873,0.369864126,0.343037214,1,0
3,5,0.360061696,11.5162695,0.43872563,0.502865935,0.491527556,0,0
1,2,0.305492988,7.202654477,0.207959855,0.880820467,0.799661339,0,0
1,1,0.943906764,7.332230124,0.115887795,0.400762304,0.378833344,1,1
4,6,0.405253463,18.46062749,0.109986651,0.932752497,0.887043209,1,1
0,1,0.886557439,15.12819654,0.350451983,0.470514443,0.445802888,0,0
3,3,0.728425527,9.044206651,0.070015227,0.697659677,0.679324019,2,1
3,3,0.618559553,13.45302414,0.156075652,0.192560015,0.184891844,1,1
3,3,0.675695625,16.26682475,0.055816875,0.139821346,0.126868959,0,1
1,1,0.992718364,15.40568143,0.30838701,0.174265301,0.170784524,0,0
3,4,0.205698787,14.44836021,0.292475334,0.406962085,0.387360551,1,0
0,1,0.691820868,13.93109294,0.275242179,0.514677968,0.495640934,1,1
2,2,0.673466368,13.18111039,0.406611093,0.51840697,0.481555596,0,0
3,3,0.097219976,15.18258214,0.083257552,0.69808785,0.648631471,2,1
1,1,0.231664354,5.829702449,0.256753167,0.788759237,0.728787545,2,1
2,3,0.434109195,8.686773047,0.403122302,0.391711581,0.371254719,0,0
4,4,0.232045632,4.811373963,0.246031235,0.819205606,0.753566617,1,0
1,2,0.540279658,12.37412946,0.386220863,0.154111921,0.145988593,0,0
1,1,0.407296098,15.23804559,0.220848768,0.527302261,0.489230807,1,0
4,4,0.215632266,8.200056789,0.265807316,0.278493673,0.251801735,1,1
2,2,0.158392809,4.509471525,0.306328526,0.817318311,0.798059295,1,0
2,2,0.871136055,3.155398426,0.171385912,0.70805746,0.638591957,1,1
4,4,0.391386036,8.525990017,0.09739758,0.578527362,0.524508007,1,1
1,1,0.673126897,15.05014082,0.076649971,0.40599905,0.372681059,0,0
3,4,0.776307072,11.8495109,0.303947221,0.196678141,0.191533912,0,1
2,2,0.730709208,7.254060596,0.170693369,0.652836613,0.626375839,1,0
3,3,0.738749602,15.09933944,0.356567416,0.576017633,0.546832061,1,0
2,3,0.946820037,4.966290059,0.141952118,0.553029333,0.546005781,2,1
2,2,0.549050952,19.32982965,0.324384246,0.816208896,0.784020313,1,0
1,1,0.914879836,13.60218388,0.153398137,0.167289981,0.162110327,1,0
4,4,0.076324381,15.99621707,0.316116791,0.412234373,0.390848099,0,0
3,4,0.320048354,6.707338433,0.246713169,0.667539461,0.658614522,1,0
2,2,0.636562121,12.38880609,0.370614269,0.608702802,0.573793407,1,0
2,2,0.967075772,9.744707407,0.315957598,0.506468845,0.471343548,1,0
0,0,0.858023434,18.77956561,0.236115286,0.07690628,0.071747581,0,0
0,0,0.338293289,12.27654948,0.126504621,0.344336147,0.314486938,0,0
3,4,0.481155225,16.55341114,0.189123861,0.557771905,0.534117634,1,1
0,0,0.156233953,10.88785653,0.311316999,0.493302724,0.462630394,1,0
3,3,0.831289882,17.31591628,0.276257765,0.449230036,0.410775117,0,1
3,3,0.776594249,9.882017694,0.26296086,0.840399551,0.811545963,1,0
3,5,0.435802101,4.903721644,0.111110702,0.844741294,0.786547718,2,1
2,3,0.433172376,2.385924499,0.312655222,0.340035176,0.307992416,0,0
1,2,0.128545759,12.92029933,0.252513299,0.878980238,0.848530679,1,1
4,4,0.934396957,13.41432456,0.155753581,0.788204104,0.723343739,1,0
4,4,0.195243326,16.27427871,0.336139278,0.771322224,0.759704742,0,0
2,2,0.572145476,1.490105827,0.279456452,0.731763854,1.686269116,1,0
1,2,0.241723874,7.297137317,0.343882876,0.141108398,0.136310161,0,1
1,2,0.121138181,18.36677016,0.076613667,0.436173567,0.43143013,1,0
0,0,0.728584392,18.23564923,0.198047538,0.579484363,0.542738993,0,0
3,4,0.474656947,18.618129,0.150436196,0.605838165,0.545630459,1,1
1,1,0.994930388,18.01917051,0.233707386,0.187167439,0.18419929,0,0
2,3,0.586759203,6.27580637,0.293411989,0.655134509,0.638196466,0,0
2,2,0.919819243,13.98336305,0.160612117,0.30088165,0.273953321,0,1
3,3,0.675775674,4.907435317,0.120978023,0.219714937,0.202971942,0,0
2,2,0.171059383,16.61824616,0.245721941,0.328597513,0.297461467,0,0
0,0,0.083455744,3.036729075,0.161953131,0.847801377,0.773292025,1,1
2,2,0.778627798,13.33038988,0.193873126,0.817656387,0.805391243,2,0
2,2,0.936865383,10.69857035,0.143178493,0.797413901,0.727871899,2,0
3,3,0.725895895,11.06488268,0.24550421,0.430772028,0.389775098,0,0
3,3,0.496417629,15.16754719,0.243806512,0.280175569,0.256831058,0,0
0,0,0.18913092,16.83761371,0.191272418,0.724678344,0.71080963,1,1
2,3,0.460564524,2.710415896,0.366989661,0.35086113,0.336540287,0,0
0,0,0.290263615,1.035980467,0.2993849,0.8456984,1.824847505,0,0
3,3,0.732125379,17.49495647,0.309698259,0.297719439,0.277744741,0,0
1,1,0.338940288,8.888840165,0.302409197,0.51939215,0.489626721,1,0
1,1,0.092766032,0.374339305,0.225903198,0.654668277,2.646426069,2,0
1,1,0.203726121,15.83991768,0.358006423,0.581171028,0.547827019,0,0
3,3,0.308141368,8.890055418,0.331320176,0.325170409,0.299634889,0,0
1,1,0.365278601,4.107260986,0.08303357,0.686771282,0.651305063,0,0
3,3,0.745629976,19.41830275,0.370898377,0.644456338,0.596367725,0,0
2,2,0.323095028,11.51429575,0.237647584,0.896014368,0.860081046,1,0
3,3,0.895015625,13.77809795,0.331309454,0.396083739,0.387639064,0,1
1,1,0.957295602,7.475009051,0.189526435,0.194288158,0.174996618,0,0
2,2,0.579873519,13.09340843,0.396311918,0.518857536,0.497373625,0,0
3,3,0.10434633,6.707365404,0.169326607,0.707820031,0.65095835,2,0
2,2,0.505320619,17.17155482,0.223452025,0.554874082,0.505392915,1,0
0,0,0.585090633,10.15402248,0.389139742,0.734465454,0.690063333,0,0
1,1,0.955971765,6.386291861,0.272467157,0.713440227,0.65787264,1,0
3,3,0.563147393,2.033575288,0.29940501,0.612804555,0.591757976,0,0
2,2,0.60646321,16.90176373,0.291758063,0.433264246,0.420235664,0,0
4,4,0.009910109,18.4366875,0.179303728,0.861369377,0.816286659,1,1
4,4,0.943508821,2.262882155,0.319048165,0.526721284,0.474324601,0,1
3,3,0.296172198,15.64038164,0.137924416,0.384563,0.361765697,2,0
1,1,0.607688518,2.15817604,0.149019074,0.341327749,0.335970922,1,0
1,1,0.756761732,17.34867634,0.232136326,0.048059482,0.044419156,0,0
4,4,0.529956434,11.01673402,0.258591343,0.349645816,0.321409912,0,0
2,3,0.027218472,0.157488282,0.456636143,0.489029845,2.476330321,0,1
1,1,0.436154458,3.312991821,0.227175829,0.589355349,0.566798493,1,0
4,5,0.54175289,15.51800279,0.194993675,0.880909475,0.860890945,2,1
3,3,0.571813049,3.261546802,0.281694333,0.224165416,0.204156416,0,0
3,3,0.659555814,4.832929661,0.3747724,0.733641341,0.720318108,1,1
2,3,0.903122614,9.672312565,0.361271117,0.499230765,0.491729723,1,0
0,0,0.835584841,4.422894107,0.167739207,0.816775463,0.805098642,1,0
4,4,0.312296823,5.694575946,0.316740321,0.512911595,0.507640202,0,0
0,0,0.539575554,7.121569229,0.417037715,0.176150028,0.162590997,0,0
3,3,0.993029367,0.077813477,0.308210521,0.298919075,2.287235469,1,1
0,0,0.371664358,0.020200894,0.207829263,0.796877171,2.772122601,1,1
0,0,0.869561998,13.02569521,0.288512209,0.803805219,0.726717377,1,0
0,0,0.423915446,17.05406242,0.265414588,0.106075575,0.100200891,0,0
4,4,0.768387548,3.411431842,0.140080268,0.625059743,0.572716686,1,0
2,2,0.996361337,13.02687801,0.329201979,0.595598721,0.548508031,1,0
2,2,0.983487365,1.766124362,0.216575324,0.568946242,1.513064891,1,0
1,1,0.918823802,18.7560509,0.124138742,0.591745018,0.583794574,3,1
2,2,0.061313738,1.192227453,0.140142162,0.742939516,1.734330386,3,0
2,2,0.188513762,1.297877558,0.315038008,0.278815032,1.255225478,0,1
1,1,0.91363452,7.110537349,0.306994726,0.750510592,0.69175096,0,0
2,3,0.062185249,14.74199603,0.339811382,0.548601473,0.495301246,0,0
4,4,0.257651937,11.21647443,0.197016383,0.463176444,0.443157355,0,0
2,2,0.153246037,13.1495536,0.171806849,0.464385003,0.440992387,0,0
1,1,0.95900947,4.794832876,0.344121582,0.515210941,0.485913813,1,0
4,4,0.809741151,9.362566912,0.30857119,0.645667377,0.598847766,2,0
4,4,0.230159894,7.877392059,0.208410929,0.699441481,0.691814352,2,0
4,4,0.197287878,15.96991899,0.335243095,0.82893413,0.774453339,1,1
3,3,0.974339805,14.21121131,0.232200489,0.77688764,0.705773509,1,1
2,3,0.015669039,18.22266567,0.228600569,0.673709333,0.607173613,1,1
3,3,0.540501575,12.72744329,0.23918739,0.68975127,0.634412525,1,1
2,2,0.246213773,18.49343083,0.236880901,0.332959833,0.31841079,1,0
0,0,0.591279188,14.91167305,0.328229414,0.326260833,0.293754386,1,0
0,1,0.706658805,1.247857622,0.35427262,0.771863904,1.697009026,0,0
0,1,0.323017151,15.1775031,0.224253193,0.506157238,0.469232118,1,0
2,3,0.082218198,14.66823834,0.409235588,0.459313681,0.426989382,1,0
3,3,0.661471713,15.13050712,0.134070966,0.571791108,0.51797961,1,0
4,4,0.308854501,2.618096437,0.129167062,0.709731437,0.670501916,1,1
4,4,0.780469494,13.16074373,0.34116443,0.79184057,0.727729939,1,0
2,2,0.620050736,12.79368315,0.126908418,0.379064774,0.374692526,0,0
2,2,0.0580515,4.608345608,0.139419437,0.663839776,0.599607731,1,0
0,0,0.504979622,8.195196548,0.2420732,0.942095463,0.84802057,1,0
3,3,0.875715261,14.01562967,0.399483041,0.324354109,0.304857083,0,0
1,1,0.829221936,16.5024126,0.287259635,0.711332281,0.660453729,2,0
4,4,0.4790794,8.645764314,0.266673385,0.359154147,0.337301521,0,0
1,1,0.736361087,12.20485589,0.186008479,0.815811644,0.752054864,0,0
3,3,0.705212575,1.646392858,0.125668349,0.330218117,1.300663553,0,0
0,1,0.674021528,7.034632304,0.226365106,0.720993493,0.68597543,0,0
2,2,0.926356701,1.184933222,0.239967108,0.101869624,1.096094302,1,0
1,1,0.122967517,11.02388412,0.308400877,0.604032463,0.568438159,1,0
3,3,0.692677707,0.604490884,0.294444094,0.904076418,2.876439715,1,1
2,2,0.273742154,12.93436983,0.307341183,0.866867189,0.804182996,1,0
4,4,0.140546623,15.39621745,0.358713155,0.665831057,0.658711516,0,0
1,1,0.411472316,4.980766643,0.163834787,0.275352448,0.252567137,0,1
3,3,0.118385628,9.159062432,0.105452946,0.292310672,0.28128466,0,1
3,4,0.496767494,6.143777439,0.340629339,0.164771755,0.150296319,0,0
2,2,0.430742567,2.683289869,0.159121075,0.754652695,0.72668805,1,0
0,0,0.820290443,13.67173919,0.240895417,0.695268226,0.635921713,0,0
3,3,0.467143729,15.7262259,0.228385764,0.564788803,0.546298699,0,0
0,0,0.809090587,4.866172778,0.207863977,0.729931881,0.704872263,2,1
3,3,0.162047689,17.68862149,0.262380564,0.242619477,0.22656871,1,0
3,3,0.047881058,4.182027461,0.209841033,0.90697763,0.872503966,1,0
1,1,0.72556013,17.07831902,0.356208664,0.394314761,0.356720714,1,0
4,4,0.507652472,2.052503785,0.145396217,0.14075093,0.136667738,0,1
3,3,0.421079737,13.19629386,0.259421553,0.502548887,0.479936307,0,1
2,2,0.71296341,8.513373105,0.25882287,0.778480471,0.705926822,1,0
3,3,0.948544219,0.47337086,0.244872049,0.679353278,2.646693384,1,1
2,3,0.738319228,18.81132599,0.166799562,0.203017344,0.194294152,1,0
0,0,0.659302398,4.009749053,0.402670866,0.122736085,0.112275597,0,0
3,4,0.495013853,16.52295527,0.115981663,0.804232053,0.727570882,3,1
2,2,0.12144889,15.41483679,0.157379629,0.554746728,0.545335388,1,1
4,4,0.07923085,17.86804167,0.250470035,0.30939975,0.294239268,1,0
0,0,0.047035188,19.08755668,0.151436034,0.402905242,0.383639971,0,0
1,1,0.318841911,3.962593589,0.204022546,0.900554497,0.884304343,2,0
4,4,0.352091978,12.82274052,0.399133352,0.642954033,0.619997066,0,0
2,2,0.425324309,6.592218983,0.142351021,0.456505717,0.451727921,1,0
1,1,0.76934837,15.20338433,0.267306611,0.514796815,0.466044277,0,0
1,1,0.531958288,2.920145248,0.306677787,0.070054729,0.063889979,0,0
0,0,0.137037045,6.375034968,0.182682865,0.75042746,0.711284478,2,1
3,4,0.119121977,3.636215747,0.203457272,0.743168613,0.689972577,0,0
4,4,0.647320853,18.45568689,0.086085001,0.697301736,0.685309458,1,0
2,3,0.014952076,1.93526599,0.195145478,0.759234453,1.750359136,0,1
3,3,0.735906448,5.311434351,0.189565042,0.586465978,0.550695424,0,1
1,1,0.372704131,2.068999344,0.159497552,0.663327787,0.615001176,2,1
3,3,0.999560459,4.08014246,0.353209201,0.401291904,0.378744394,1,1
4,6,0.57712727,9.34874736,0.181598078,0.384688218,0.346784783,0,0
0,0,0.865159106,5.39977015,0.332784318,0.436463751,0.395225283,1,0
1,2,0.799934615,6.322129511,0.405604474,0.670151191,0.650929245,1,0
4,4,0.361500117,1.425820491,0.334500441,0.720156373,1.670219016,1,1
3,3,0.726695182,8.454894423,0.299788835,0.489365457,0.481823226,1,0
0,0,0.938510425,17.75239406,0.371342663,0.24252266,0.239031764,0,0
1,1,0.288460616,18.36348023,0.286979312,0.305564845,0.282241466,0,0
1,1,0.257991701,3.077246192,0.189216562,0.207509082,0.198682199,0,0
1,1,0.194320492,9.819725505,0.208388166,0.423059722,0.386120016,1,0
0,0,0.897758132,14.77344286,0.082096092,0.793293028,0.74415458,2,1
1,1,0.135684753,10.10919696,0.395726927,0.682194354,0.619621892,0,0
1,2,0.405117768,3.505091612,0.325932289,0.131443093,0.124419224,0,0
1,1,0.458284958,19.77532203,0.341865529,0.376991015,0.339715886,0,0
3,3,0.494586176,14.18333963,0.162054231,0.514380784,0.490942366,1,1
2,2,0.896254792,19.17372387,0.287828969,0.170543091,0.161192014,0,0
1,1,0.29315595,14.11087157,0.240156428,0.571827439,0.553979804,1,0
3,3,0.845287208,12.33365081,0.386834687,0.781837753,0.711066376,0,0
3,3,0.555669857,13.14441533,0.298781354,0.268588117,0.261831592,0,0
2,2,0.878017206,14.46322727,0.17093625,0.17562775,0.16568688,0,0
3,3,0.338891208,14.94429838,0.266788323,0.766381379,0.699174671,1,0
3,4,0.231775854,5.346135097,0.407016585,0.556548342,0.532825162,0,0
2,2,0.252902516,9.098864859,0.177128866,0.482883039,0.447901255,1,0
0,0,0.192656847,16.81670537,0.295732058,0.64384266,0.633718605,1,0
2,2,0.036137047,19.36149964,0.280080008,0.879521717,0.797135093,1,0
0,1,0.24804415,14.37960366,0.160250148,0.38369117,0.377830193,0,1
2,3,0.6305337,16.39791573,0.19867184,0.413927181,0.390582389,0,0
0,0,0.571479838,18.81157002,0.434532565,0.093676502,0.085874865,0,0
1,1,0.08006832,13.5889519,0.199058936,0.794598184,0.717780267,0,0
2,2,0.429977785,16.82633743,0.226459022,0.626408718,0.578406383,1,0
2,2,0.919661973,6.443341072,0.370252539,0.620821488,0.584107168,0,1
1,1,0.200881968,2.5703005,0.239815848,0.841184644,0.780205775,1,1
0,1,0.147957303,15.14177424,0.346861066,0.744435213,0.67130643,0,0
3,4,0.13533286,5.30415237,0.27334179,0.843962788,0.812917147,1,1
0,0,0.835293712,11.56276938,0.306529761,0.693312268,0.640383678,1,0
2,2,0.495395592,14.98108313,0.195089373,0.932792044,0.862291214,1,0
3,4,0.23459774,13.26429357,0.316462922,0.639412874,0.593289217,1,0
1,1,0.839239241,9.625887029,0.195844055,0.556849807,0.538186369,1,0
3,3,0.646552896,3.106963832,0.295995732,0.381360847,0.356274319,1,1
3,3,0.96828984,12.64655016,0.313139702,0.565163287,0.531764905,0,1
3,5,0.346454495,8.452456912,0.156955629,0.693453421,0.632137302,1,0
0,0,0.379072516,1.719873558,0.315206366,0.539344824,1.490304733,1,0
3,4,0.019418065,18.34061389,0.309331517,0.58625045,0.55315265,0,0
1,1,0.143532126,4.868885186,0.084146423,0.652891101,0.608594605,0,1
1,1,0.037778423,0.402590206,0.28735902,0.185268929,2.171463058,0,0
4,4,0.285866912,18.32644438,0.23539047,0.494291715,0.474122333,0,0
0,0,0.532990524,3.782435611,0.192312058,0.676168981,0.612060102,0,0
3,3,0.109498022,2.274344445,0.334417374,0.358758574,0.340837849,1,0
2,2,0.320590101,10.15195117,0.384848236,0.856671944,0.792221938,1,0
0,1,0.477636385,0.228124147,0.108686468,0.303578299,2.274678178,0,1
3,3,0.138351925,17.33371978,0.280825088,0.705137486,0.648631655,1,0
3,3,0.426293391,12.00643699,0.072708054,0.820605452,0.770829337,2,0
2,2,0.652814683,17.41889693,0.19348602,0.867574699,0.800673417,1,0
3,3,0.813801384,14.22729882,0.178917088,0.790808673,0.748174975,1,1
4,4,0.167446034,8.448254784,0.389945092,0.197197687,0.188730927,0,0
2,3,0.797473593,10.96681543,0.192944884,0.220623378,0.212053536,1,0
4,4,0.686463664,11.7280384,0.187284302,0.554131627,0.510314062,2,0
2,2,0.921450748,6.456528837,0.333843329,0.398753168,0.389150193,0,1
3,3,0.142601332,6.897121026,0.206671073,0.744630249,0.709253228,2,0
3,3,0.258155057,15.28181563,0.214896925,0.833808465,0.765993616,0,1
3,3,0.280903294,10.52117785,0.115823407,0.316511826,0.286699528,1,1
2,2,0.040724554,10.48674248,0.392858076,0.384781222,0.356430981,0,0
2,2,0.059515289,7.324160992,0.163241427,0.668295871,0.627378201,2,0
1,1,0.839888212,9.297863953,0.174968942,0.342569197,0.328159008,0,0
1,1,0.709047347,11.05357158,0.133425663,0.735501085,0.717992836,1,0
3,3,0.941357648,18.07328387,0.19773209,0.384657497,0.380597616,1,0
1,1,0.273607632,6.84131454,0.296863295,0.427534426,0.389231463,1,1
3,4,0.95193729,17.23004043,0.206253078,0.782387917,0.73628627,3,0
2,2,0.074640508,1.498194347,0.294055199,0.396744609,1.383967276,0,0
1,1,0.824743135,10.99048651,0.316672513,0.213261896,0.202896159,0,0
1,1,0.781411821,8.619657534,0.234775579,0.477040055,0.459938267,1,0
1,1,0.426507662,15.68997793,0.33004115,0.650179184,0.615653218,0,0
1,4,0.959299155,19.85195931,0.160156222,0.33306201,0.310175318,1,0
3,3,0.433585625,1.414044739,0.348775303,0.429079846,1.403407853,1,1
0,0,0.756543689,2.618722461,0.345049347,0.526693421,0.493634503,0,0
3,3,0.782893125,0.994121877,0.149399445,0.628030884,2.601328316,2,1
3,3,0.22022859,10.6078846,0.191011838,0.3370293,0.332475106,0,0
0,1,0.487246348,18.92497431,0.380409445,0.634211792,0.626221976,1,1
1,1,0.986578006,13.11166876,0.118111712,0.690175336,0.676479275,0,0
1,1,0.135011321,9.911784124,0.261026598,0.320399799,0.295167608,0,0
2,3,0.352686891,8.795873604,0.249354756,0.511248314,0.493433788,2,0
2,3,0.311912888,13.22350237,0.152996392,0.642615255,0.600481572,1,0
1,2,0.070196014,14.21505327,0.060640538,0.676727342,0.654743108,0,1
3,3,0.207283815,18.30918955,0.317607744,0.323399219,0.311811297,0,0
0,0,0.756210869,16.4512281,0.383227041,0.236063027,0.218265916,0,0
3,3,0.442497746,12.77646632,0.244044195,0.512544392,0.482781819,0,0
4,4,0.920546019,0.254448035,0.196513191,0.361284805,2.343462281,1,1
1,1,0.011746808,1.13412975,0.224542709,0.266066474,1.242265663,1,0
4,7,0.53115909,11.75614263,0.361347868,0.096335903,0.088203757,0,0
3,3,0.687555093,1.436900575,0.324368186,0.235888361,1.219784575,0,0
4,4,0.74378075,4.175649955,0.140130557,0.726859265,0.687374687,1,0
3,3,0.242562296,3.345107077,0.23097424,0.334957919,0.326813202,0,0
0,0,0.288124183,10.95012298,0.15162929,0.791755905,0.769907677,1,0
1,1,0.763815079,10.31942419,0.14313124,0.160656899,0.151163305,0,1
3,3,0.457220222,1.763673776,0.347853516,0.365197365,1.360324365,0,0
0,1,0.943633268,12.67094871,0.291690421,0.550896859,0.506841795,1,0
3,3,0.973845864,17.21442487,0.168645464,0.604427342,0.55357809,1,0
3,3,0.552143715,10.09867423,0.196755494,0.472448696,0.464783754,0,0
2,3,0.078923576,9.116394411,0.420569259,0.446867962,0.433217034,0,0
2,2,0.707405103,10.92305432,0.178568824,0.499179403,0.48099216,1,0
1,1,0.300875241,8.727900044,0.275450805,0.503182712,0.480749059,1,0
2,2,0.228245302,3.185646463,0.13240053,0.524285509,0.48070804,1,0
3,3,0.859920967,10.32381229,0.157505841,0.652865309,0.636260012,2,0
2,2,0.178865807,18.38982602,0.045369945,0.386632092,0.352532577,1,0
1,1,0.048966304,16.73511943,0.219831576,0.527456722,0.514046172,1,1
4,5,0.604644909,1.889016547,0.221918731,0.789588146,1.776684849,1,1
4,4,0.143858392,18.96519876,0.256279585,0.516720648,0.475462574,0,1
0,0,0.057622113,3.435343056,0.315299203,0.698562629,0.658552329,3,0
0,0,0.011136961,6.050759048,0.311214114,0.622225582,0.579611148,1,0
1,1,0.478323215,10.87973979,0.243327233,0.714189544,0.660835806,0,0
4,4,0.274547424,16.25261103,0.193945906,0.757753491,0.714357968,2,0
2,3,0.747464994,0.856868765,0.209483864,0.350399555,2.31676224,0,1
1,1,0.093687157,19.86943675,0.174299486,0.631136764,0.598886147,1,0
4,4,0.704006455,2.275042341,0.204589121,0.35147159,0.340673444,0,0
1,1,0.330450323,19.71632971,0.059828126,0.601333281,0.569968391,0,1
3,3,0.357019729,4.400255981,0.12858631,0.378936685,0.368588871,0,1
0,0,0.078097223,5.948291206,0.232295396,0.46700901,0.459774853,1,0
3,3,0.381981712,6.397081527,0.234963824,0.658434796,0.643020695,1,1
1,1,0.649316157,9.37994256,0.171535517,0.534162089,0.510750723,0,0
1,2,0.198771053,12.00690968,0.281722597,0.314458546,0.297437543,0,0
2,2,0.666540736,11.52987653,0.309713191,0.622369264,0.566611486,1,1
3,3,0.635874661,0.251103297,0.340278659,0.671121501,2.659310917,1,0
2,2,0.170951816,6.297128521,0.335195824,0.903005227,0.88098963,1,1
1,1,0.31660225,10.11027846,0.265883606,0.773544758,0.726339976,1,1
3,3,0.668028923,1.088805736,0.275665798,0.688829928,1.6628839,0,0
3,3,0.272566709,18.49049926,0.286786859,0.393418099,0.367589314,0,0
0,0,0.980177099,0.41176935,0.344065353,0.68433594,2.64457598,1,0
0,0,0.712965118,7.35296517,0.29008175,0.605894794,0.554556855,1,0
0,0,0.023332209,14.2492714,0.243580267,0.509702593,0.487947858,1,0
1,1,0.548515048,7.912506967,0.205767018,0.77483767,0.704264552,0,0
1,1,0.114419244,2.035951817,0.212312778,0.874038764,0.79915513,3,0
3,3,0.649111974,13.49265441,0.199133994,0.348263663,0.335687098,0,0
3,3,0.261260403,17.59863219,0.326043815,0.613525901,0.586329166,2,0
3,3,0.010275675,3.157496147,0.277517835,0.427526836,0.401835233,2,0
3,3,0.206167364,0.615395796,0.362069129,0.644452413,2.594570591,0,1
