userid,os,platform,converted
12481,android,tablet,0
12482,ios,tablet,0
12483,android,tablet,0
12484,ios,phone,0
12485,ios,phone,0
12486,ios,phone,0
12487,ios,tablet,0
12488,android,phone,0
12489,ios,tablet,0
12490,ios,phone,0
12491,ios,phone,0
12492,android,tablet,0
12493,android,tablet,0
12494,ios,phone,0
12495,android,tablet,0
12496,android,tablet,0
12497,ios,phone,0
12498,android,phone,0
12499,android,tablet,0
12500,android,phone,0
12501,android,tablet,0
12502,ios,phone,0
12503,ios,tablet,0
12504,android,tablet,0
12505,android,phone,0
12506,android,tablet,0
12507,ios,phone,0
12508,ios,phone,0
12509,android,phone,0
12510,ios,tablet,1
12511,android,tablet,0
12512,ios,phone,0
12513,android,tablet,0
12514,android,tablet,0
12515,android,phone,0
12516,ios,phone,0
12517,android,phone,0
12518,android,tablet,0
12519,android,tablet,0
12520,android,tablet,0
12521,android,tablet,0
12522,ios,phone,0
12523,android,tablet,0
12524,ios,tablet,0
12525,ios,phone,0
12526,android,tablet,0
12527,android,tablet,0
12528,android,tablet,0
12529,android,tablet,0
12530,ios,phone,0
12531,ios,phone,0
12532,android,tablet,0
12533,ios,phone,0
12534,android,phone,0
12535,android,tablet,0
12536,ios,phone,0
12537,android,tablet,0
12538,android,tablet,1
12539,android,tablet,0
12540,android,tablet,0
12541,ios,tablet,0
12542,android,tablet,0
12543,ios,tablet,0
12544,android,tablet,0
12545,ios,phone,0
12546,android,tablet,0
12547,android,tablet,0
12548,ios,tablet,0
12549,ios,tablet,1
12550,android,phone,0
12551,android,tablet,0
12552,android,tablet,0
12553,android,phone,0
12554,android,tablet,0
12555,ios,tablet,0
12556,ios,phone,0
12557,ios,phone,0
12558,android,tablet,0
12559,ios,phone,0
12560,android,tablet,0
12561,android,tablet,0
12562,android,tablet,0
12563,android,tablet,0
12564,android,tablet,0
12565,android,tablet,0
12566,ios,phone,0
12567,android,tablet,0
12568,android,tablet,0
12569,android,phone,0
12570,ios,phone,0
12571,android,phone,0
12572,ios,tablet,1
12573,android,tablet,0
12574,ios,phone,1
12575,android,tablet,0
12576,android,phone,0
12577,android,tablet,0
12578,ios,phone,0
12579,ios,phone,1
12580,ios,phone,1
12581,ios,tablet,0
12582,android,phone,0
12583,android,tablet,0
12584,ios,phone,0
12585,android,tablet,0
12586,ios,tablet,1
12587,ios,phone,0
12588,android,phone,0
12589,android,tablet,0
12590,ios,phone,0
12591,android,phone,0
12592,ios,phone,0
12593,ios,phone,0
12594,android,tablet,0
12595,ios,phone,0
12596,android,tablet,0
12597,ios,tablet,0
12598,android,tablet,0
12599,ios,phone,0
12600,android,tablet,0
12601,android,tablet,0
12602,android,tablet,0
12603,android,tablet,0
12604,android,tablet,0
12605,android,tablet,0
12606,android,phone,0
12607,ios,tablet,0
12608,android,tablet,0
12609,android,tablet,0
12610,android,tablet,0
12611,android,phone,0
12612,ios,tablet,0
12613,android,tablet,1
12614,android,tablet,0
12615,android,tablet,0
12616,ios,phone,0
12617,android,tablet,0
12618,android,tablet,0
12619,android,tablet,0
12620,ios,tablet,0
12621,android,tablet,0
12622,android,tablet,0
12623,android,tablet,0
12624,android,tablet,0
12625,ios,phone,0
12626,android,tablet,0
12627,ios,phone,0
12628,android,tablet,0
12629,android,tablet,0
12630,android,tablet,0
12631,android,tablet,0
12632,android,tablet,0
12633,ios,phone,0
12634,android,tablet,1
12635,android,tablet,0
12636,ios,tablet,0
12637,ios,phone,0
12638,android,phone,0
12639,ios,phone,0
12640,android,tablet,0
12641,ios,phone,0
12642,android,tablet,0
12643,android,phone,0
12644,ios,phone,0
12645,android,tablet,0
12646,android,tablet,0
12647,android,tablet,0
12648,android,tablet,0
12649,android,tablet,0
12650,android,tablet,0
12651,android,phone,0
12652,ios,phone,0
12653,android,tablet,1
12654,android,tablet,0
12655,android,tablet,0
12656,ios,tablet,0
12657,ios,phone,0
12658,ios,phone,0
12659,ios,tablet,0
12660,android,tablet,0
12661,android,phone,0
12662,ios,phone,0
12663,android,tablet,0
12664,ios,phone,0
12665,android,tablet,0
12666,ios,tablet,0
12667,ios,phone,0
12668,android,tablet,0
12669,ios,phone,0
12670,android,phone,0
12671,android,phone,0
12672,android,tablet,0
12673,ios,phone,0
12674,ios,phone,0
12675,android,phone,0
12676,android,tablet,0
12677,android,tablet,1
12678,android,tablet,0
12679,android,tablet,0
12680,android,tablet,0
12681,android,tablet,0
12682,android,phone,0
12683,android,tablet,0
12684,android,tablet,1
12685,android,phone,0
12686,android,tablet,0
12687,android,tablet,0
12688,ios,phone,0
12689,android,tablet,0
12690,android,tablet,0
12691,android,tablet,0
12692,android,tablet,0
12693,android,phone,0
12694,android,tablet,0
12695,android,tablet,0
12696,android,phone,0
12697,android,tablet,0
12698,android,tablet,0
12699,ios,tablet,0
12700,ios,tablet,1
12701,ios,phone,0
12702,android,tablet,0
12703,ios,phone,0
12704,android,tablet,0
12705,ios,tablet,0
12706,android,tablet,0
12707,android,phone,0
12708,android,tablet,0
12709,android,tablet,1
12710,android,tablet,0
12711,ios,phone,0
12712,ios,phone,0
12713,android,tablet,0
12714,ios,tablet,0
12715,android,phone,0
12716,ios,tablet,0
12717,android,tablet,0
12718,ios,phone,0
12719,android,tablet,0
12720,android,tablet,0
12721,android,tablet,0
12722,ios,phone,0
12723,ios,phone,0
12724,android,tablet,0
12725,android,phone,0
12726,android,phone,0
12727,ios,phone,0
12728,android,tablet,0
12729,ios,tablet,1
12730,android,phone,0
12731,android,phone,0
12732,ios,tablet,0
12733,android,phone,0
12734,android,tablet,0
12735,ios,tablet,0
12736,ios,phone,0
12737,android,tablet,0
12738,android,tablet,0
12739,ios,phone,0
12740,android,tablet,0
12741,android,tablet,0
12742,android,phone,0
12743,android,tablet,0
12744,android,tablet,0
12745,android,tablet,0
12746,android,phone,0
12747,ios,phone,0
12748,android,tablet,0
12749,android,phone,0
12750,ios,phone,0
12751,android,tablet,0
12752,android,phone,0
12753,ios,phone,0
12754,android,phone,0
12755,ios,tablet,0
12756,android,tablet,0
12757,ios,phone,0
12758,android,tablet,0
12759,ios,phone,0
12760,ios,phone,0
12761,ios,tablet,0
12762,android,tablet,0
12763,ios,tablet,0
12764,ios,tablet,0
12765,android,tablet,1
12766,ios,phone,0
12767,ios,phone,0
12768,android,tablet,0
12769,ios,phone,0
12770,ios,phone,0
12771,ios,tablet,0
12772,android,tablet,0
12773,android,phone,0
12774,ios,phone,0
12775,android,tablet,0
12776,ios,phone,0
12777,android,tablet,0
12778,ios,phone,0
12779,ios,phone,0
12780,android,phone,0
12781,android,tablet,0
12782,ios,phone,0
12783,android,tablet,0
12784,ios,phone,0
12785,android,tablet,0
12786,android,tablet,0
12787,ios,phone,0
12788,android,tablet,0
12789,android,tablet,0
12790,android,tablet,0
12791,android,tablet,0
12792,android,tablet,0
12793,android,tablet,0
12794,ios,tablet,0
12795,android,tablet,0
12796,android,tablet,0
12797,android,tablet,0
12798,android,phone,0
12799,android,tablet,0
12800,ios,phone,0
12801,android,tablet,0
12802,android,tablet,0
12803,android,phone,0
12804,android,phone,0
12805,android,phone,0
12806,android,tablet,0
12807,android,phone,0
12808,android,tablet,0
12809,ios,phone,0
12810,android,tablet,0
12811,android,tablet,0
12812,android,phone,0
12813,android,phone,0
12814,android,tablet,0
12815,android,tablet,0
12816,android,tablet,0
12817,android,tablet,0
12818,android,tablet,0
12819,android,tablet,0
12820,android,tablet,0
12821,ios,phone,0
12822,android,tablet,0
12823,android,tablet,0
12824,ios,tablet,0
12825,android,phone,0
12826,android,tablet,0
12827,ios,tablet,0
12828,ios,tablet,0
12829,ios,phone,0
12830,android,phone,0
12831,android,tablet,0
12832,ios,tablet,0
12833,android,phone,0
12834,ios,phone,0
12835,ios,tablet,0
12836,ios,phone,0
12837,android,phone,0
12838,android,tablet,1
12839,ios,tablet,0
12840,android,tablet,0
12841,android,tablet,0
12842,ios,phone,0
12843,android,tablet,0
12844,ios,phone,0
12845,android,tablet,0
12846,android,tablet,0
12847,ios,tablet,0
12848,android,tablet,0
12849,ios,phone,0
12850,android,tablet,0
12851,android,tablet,0
12852,android,phone,0
12853,ios,tablet,0
12854,android,tablet,1
12855,android,tablet,0
12856,android,phone,0
12857,ios,tablet,0
12858,android,tablet,0
12859,android,tablet,0
12860,ios,phone,0
12861,android,tablet,0
12862,android,tablet,0
12863,ios,tablet,0
12864,android,tablet,0
12865,android,tablet,1
12866,android,tablet,0
12867,ios,tablet,0
12868,ios,phone,0
12869,android,tablet,0
12870,android,tablet,0
12871,android,tablet,0
12872,android,tablet,0
12873,android,tablet,0
12874,android,tablet,0
12875,android,tablet,0
12876,ios,phone,0
12877,android,tablet,0
12878,android,tablet,0
12879,android,tablet,0
12880,ios,tablet,0
12881,android,phone,0
12882,ios,tablet,0
12883,ios,tablet,1
12884,android,tablet,0
12885,android,tablet,0
12886,android,phone,0
12887,android,tablet,0
12888,ios,phone,0
12889,android,tablet,0
12890,ios,tablet,0
12891,android,tablet,0
12892,ios,tablet,0
12893,android,tablet,0
12894,ios,phone,0
12895,ios,tablet,0
12896,android,tablet,1
12897,android,tablet,0
12898,android,tablet,0
12899,android,tablet,0
12900,ios,phone,0
12901,android,tablet,0
12902,ios,phone,0
12903,ios,tablet,0
12904,ios,phone,0
12905,android,tablet,0
12906,android,tablet,0
12907,ios,tablet,0
12908,android,tablet,0
12909,ios,phone,0
12910,android,tablet,0
12911,ios,phone,0
12912,android,phone,0
12913,android,tablet,0
12914,ios,tablet,0
12915,android,tablet,0
12916,android,tablet,0
12917,android,tablet,0
12918,android,tablet,0
12919,ios,phone,0
12920,android,tablet,0
12921,android,tablet,1
12922,android,tablet,0
12923,ios,phone,0
12924,ios,phone,1
12925,android,tablet,0
12926,android,tablet,0
12927,android,tablet,0
12928,ios,phone,0
12929,android,tablet,0
12930,ios,phone,0
12931,android,tablet,0
12932,ios,phone,0
12933,android,tablet,0
12934,android,tablet,0
12935,android,tablet,0
12936,android,tablet,0
12937,ios,phone,0
12938,android,tablet,0
12939,ios,tablet,0
12940,ios,tablet,0
12941,android,tablet,0
12942,ios,tablet,0
12943,android,tablet,0
12944,android,tablet,0
12945,ios,tablet,0
12946,ios,tablet,0
12947,ios,tablet,0
12948,android,tablet,0
12949,android,phone,0
12950,android,tablet,0
12951,android,tablet,0
12952,android,tablet,0
12953,ios,phone,0
12954,android,phone,0
12955,android,phone,0
12956,ios,phone,0
12957,android,tablet,0
12958,ios,phone,0
12959,ios,phone,1
12960,ios,phone,1
12961,ios,phone,0
12962,ios,phone,0
12963,android,tablet,0
12964,android,tablet,1
12965,ios,phone,0
12966,android,tablet,0
12967,android,tablet,0
12968,android,tablet,0
12969,ios,tablet,0
12970,android,tablet,0
12971,ios,phone,0
12972,ios,phone,0
12973,android,tablet,0
12974,android,tablet,0
12975,android,phone,0
12976,android,tablet,0
12977,ios,phone,0
12978,ios,tablet,0
12979,ios,tablet,0
12980,android,phone,0
12981,ios,tablet,0
12982,ios,phone,0
12983,ios,phone,0
12984,android,tablet,0
12985,android,phone,0
12986,android,tablet,1
12987,ios,phone,0
12988,android,phone,0
12989,ios,phone,0
12990,android,tablet,0
12991,android,tablet,0
12992,android,tablet,0
12993,ios,phone,0
12994,ios,tablet,1
12995,android,tablet,0
12996,ios,phone,0
12997,android,phone,0
12998,android,phone,0
12999,android,phone,0
13000,android,tablet,0
13001,ios,tablet,0
13002,ios,phone,0
13003,android,tablet,0
13004,android,tablet,0
13005,android,tablet,0
13006,ios,tablet,0
13007,android,tablet,1
13008,android,tablet,1
13009,android,phone,0
13010,ios,phone,0
13011,ios,phone,0
13012,ios,phone,0
13013,android,tablet,0
13014,ios,phone,0
13015,android,tablet,0
13016,android,phone,0
13017,ios,tablet,0
13018,android,tablet,0
13019,ios,phone,0
13020,android,phone,0
13021,android,tablet,0
13022,ios,phone,0
13023,ios,phone,0
13024,ios,phone,0
13025,ios,tablet,0
13026,android,tablet,0
13027,ios,phone,0
13028,ios,phone,0
13029,android,tablet,0
13030,android,phone,0
13031,android,tablet,0
13032,ios,phone,0
13033,android,tablet,0
13034,android,tablet,0
13035,ios,phone,0
13036,android,tablet,0
13037,ios,phone,0
13038,ios,phone,0
13039,android,phone,0
13040,android,tablet,0
13041,ios,tablet,0
13042,android,tablet,0
13043,ios,phone,0
13044,android,phone,0
13045,android,tablet,0
13046,android,tablet,0
13047,ios,phone,0
13048,android,tablet,0
13049,android,tablet,0
13050,android,tablet,0
13051,ios,phone,0
13052,android,tablet,0
13053,android,tablet,0
13054,android,tablet,0
13055,android,tablet,0
13056,ios,phone,1
13057,android,tablet,0
13058,android,tablet,0
13059,ios,phone,0
13060,ios,phone,0
13061,android,tablet,0
13062,ios,phone,0
13063,android,tablet,0
13064,android,tablet,0
13065,android,phone,0
13066,android,phone,0
13067,android,tablet,0
13068,ios,phone,0
13069,android,tablet,1
13070,ios,phone,0
13071,ios,tablet,0
13072,android,tablet,0
13073,android,tablet,0
13074,android,tablet,0
13075,android,tablet,0
13076,android,tablet,0
13077,android,phone,0
13078,ios,tablet,0
13079,ios,phone,0
13080,android,tablet,0
13081,android,tablet,0
13082,android,tablet,0
13083,android,phone,0
13084,android,tablet,0
13085,android,tablet,1
13086,ios,phone,0
13087,android,tablet,0
13088,android,tablet,0
13089,android,tablet,0
13090,android,tablet,0
13091,android,tablet,0
13092,android,tablet,0
13093,android,tablet,0
13094,android,tablet,0
13095,android,phone,0
13096,android,tablet,0
13097,android,tablet,0
13098,android,tablet,0
13099,ios,phone,0
13100,android,tablet,0
13101,android,tablet,0
13102,ios,phone,0
13103,android,tablet,0
13104,android,tablet,0
13105,ios,phone,0
13106,android,phone,0
13107,ios,phone,0
13108,ios,phone,0
13109,android,tablet,0
13110,ios,phone,0
13111,android,tablet,0
13112,android,tablet,0
13113,android,tablet,0
13114,ios,tablet,1
13115,android,phone,0
13116,android,tablet,0
13117,android,phone,0
13118,ios,tablet,1
13119,android,tablet,0
13120,android,phone,0
13121,ios,tablet,0
13122,android,tablet,0
13123,android,phone,0
13124,ios,phone,0
13125,ios,phone,0
13126,ios,phone,0
13127,android,tablet,0
13128,android,tablet,0
13129,android,tablet,0
13130,android,phone,0
13131,android,tablet,0
13132,ios,tablet,0
13133,ios,phone,0
13134,android,tablet,0
13135,android,tablet,0
13136,ios,tablet,0
13137,ios,phone,0
13138,ios,phone,0
13139,android,tablet,0
13140,android,tablet,0
13141,android,phone,0
13142,android,phone,0
13143,android,tablet,0
13144,android,tablet,1
13145,android,tablet,0
13146,ios,phone,0
13147,android,tablet,0
13148,android,tablet,0
13149,ios,tablet,0
13150,ios,phone,0
13151,ios,tablet,0
13152,android,tablet,0
13153,ios,tablet,0
13154,ios,tablet,0
13155,ios,tablet,0
13156,android,tablet,1
13157,ios,phone,0
13158,android,tablet,0
13159,ios,tablet,0
13160,android,tablet,0
13161,android,tablet,0
13162,android,tablet,0
13163,android,tablet,0
13164,ios,phone,0
13165,android,phone,0
13166,android,tablet,0
13167,android,tablet,0
13168,ios,phone,0
13169,android,tablet,0
13170,android,tablet,0
13171,ios,phone,0
13172,ios,tablet,0
13173,android,tablet,0
13174,android,tablet,0
13175,android,phone,0
13176,android,phone,0
13177,ios,phone,0
13178,ios,tablet,0
13179,android,tablet,1
13180,ios,tablet,0
13181,android,tablet,0
13182,android,tablet,0
13183,ios,tablet,0
13184,android,tablet,0
13185,android,tablet,0
13186,ios,phone,0
13187,ios,phone,0
13188,android,tablet,1
13189,android,tablet,0
13190,ios,phone,0
13191,android,tablet,0
13192,ios,tablet,0
13193,ios,phone,0
13194,android,tablet,0
13195,android,phone,0
13196,ios,phone,0
13197,android,tablet,0
13198,android,tablet,0
13199,android,tablet,0
13200,android,tablet,0
13201,ios,tablet,0
13202,android,tablet,0
13203,android,phone,0
13204,ios,phone,0
13205,ios,phone,0
13206,android,tablet,0
13207,ios,phone,0
13208,ios,phone,0
13209,ios,phone,0
13210,ios,tablet,1
13211,ios,tablet,0
13212,android,tablet,0
13213,ios,phone,0
13214,android,tablet,0
13215,android,tablet,0
13216,android,tablet,0
13217,ios,phone,0
13218,android,tablet,0
13219,android,tablet,0
13220,ios,phone,0
13221,android,tablet,0
13222,ios,phone,0
13223,ios,phone,0
13224,android,phone,0
13225,ios,phone,0
13226,android,tablet,0
13227,android,tablet,0
13228,android,tablet,0
13229,ios,phone,0
13230,ios,phone,0
13231,ios,phone,0
13232,android,tablet,0
13233,android,tablet,0
13234,ios,phone,0
13235,ios,tablet,0
13236,android,tablet,0
13237,android,tablet,0
13238,ios,phone,0
13239,android,tablet,0
13240,ios,phone,0
13241,ios,tablet,0
13242,android,phone,0
13243,ios,phone,0
13244,android,tablet,0
13245,android,tablet,0
13246,android,phone,0
13247,ios,phone,0
13248,ios,phone,0
13249,ios,phone,0
13250,android,tablet,0
13251,android,tablet,0
13252,ios,phone,0
13253,android,tablet,0
13254,android,tablet,0
13255,android,tablet,0
13256,android,tablet,0
13257,android,tablet,0
13258,ios,tablet,0
13259,android,tablet,0
13260,android,tablet,0
13261,android,phone,0
13262,android,phone,0
13263,ios,phone,0
13264,android,phone,0
13265,android,tablet,0
13266,android,tablet,0
13267,android,tablet,0
13268,android,tablet,0
13269,android,tablet,0
13270,android,tablet,0
13271,android,tablet,0
13272,android,tablet,0
13273,android,tablet,0
13274,android,tablet,0
13275,android,tablet,0
13276,ios,phone,0
13277,android,tablet,0
13278,ios,phone,0
13279,android,tablet,0
13280,android,tablet,0
13281,ios,phone,0
13282,android,tablet,0
13283,android,phone,0
13284,ios,tablet,0
13285,android,tablet,0
13286,ios,phone,0
13287,android,tablet,0
13288,android,tablet,0
13289,android,tablet,0
13290,android,phone,0
13291,android,tablet,0
13292,ios,phone,0
13293,android,tablet,0
13294,android,tablet,0
13295,android,tablet,0
13296,android,tablet,0
13297,android,tablet,0
13298,android,phone,0
13299,android,tablet,0
13300,android,tablet,0
13301,android,phone,0
13302,android,phone,0
13303,android,tablet,0
13304,android,tablet,0
13305,android,tablet,0
13306,android,tablet,0
13307,android,tablet,0
13308,android,tablet,0
13309,ios,phone,0
13310,android,phone,0
13311,ios,phone,0
13312,android,tablet,0
13313,ios,phone,0
13314,ios,phone,0
13315,android,tablet,0
13316,ios,phone,0
13317,android,tablet,0
13318,android,tablet,0
13319,ios,tablet,1
13320,android,tablet,0
13321,android,tablet,0
13322,ios,phone,0
13323,android,phone,0
13324,android,tablet,0
13325,android,tablet,0
13326,android,tablet,0
13327,android,tablet,0
13328,ios,phone,0
13329,ios,phone,0
13330,android,tablet,0
13331,android,tablet,0
13332,android,tablet,0
13333,android,tablet,0
13334,android,phone,0
13335,ios,phone,0
13336,android,phone,0
13337,android,tablet,0
13338,ios,phone,0
13339,android,tablet,0
13340,ios,phone,0
13341,android,tablet,0
13342,android,tablet,0
13343,ios,tablet,0
13344,android,tablet,0
13345,ios,phone,0
13346,ios,phone,0
13347,android,tablet,0
13348,ios,phone,0
13349,android,tablet,0
13350,android,tablet,0
13351,android,tablet,0
13352,android,tablet,0
13353,android,tablet,0
13354,ios,tablet,0
13355,android,tablet,0
13356,android,tablet,0
13357,android,tablet,0
13358,android,tablet,0
13359,ios,phone,0
13360,ios,tablet,0
13361,ios,tablet,0
13362,android,tablet,0
13363,android,tablet,0
13364,android,phone,0
13365,android,tablet,0
13366,android,phone,0
13367,android,tablet,0
13368,android,tablet,0
13369,android,tablet,0
13370,ios,phone,0
13371,android,tablet,0
13372,android,tablet,0
13373,android,tablet,0
13374,ios,phone,0
13375,android,tablet,0
13376,ios,phone,0
13377,android,tablet,0
13378,android,tablet,0
13379,android,phone,0
13380,ios,tablet,0
13381,android,tablet,0
13382,android,tablet,0
13383,ios,tablet,0
13384,android,tablet,0
13385,ios,phone,0
13386,ios,phone,0
13387,android,tablet,0
13388,android,tablet,0
13389,android,tablet,0
13390,ios,tablet,0
13391,ios,phone,0
13392,ios,phone,0
13393,ios,phone,0
13394,android,tablet,0
13395,android,tablet,0
13396,android,phone,0
13397,ios,phone,0
13398,android,tablet,0
13399,android,tablet,0
13400,android,tablet,0
13401,ios,tablet,0
13402,android,tablet,0
13403,android,tablet,0
13404,android,tablet,0
13405,ios,phone,0
13406,android,tablet,0
13407,android,phone,0
13408,android,tablet,0
13409,ios,phone,0
13410,android,tablet,0
13411,android,tablet,0
13412,android,tablet,0
13413,android,tablet,0
13414,android,tablet,0
13415,ios,phone,0
13416,android,tablet,0
13417,android,phone,0
13418,ios,tablet,0
13419,android,tablet,0
13420,android,tablet,0
13421,android,phone,0
13422,android,phone,0
13423,ios,phone,1
13424,android,tablet,0
13425,ios,phone,0
13426,android,phone,0
13427,android,tablet,0
13428,android,tablet,0
13429,android,phone,0
13430,android,tablet,0
13431,android,tablet,1
13432,android,tablet,0
13433,ios,phone,0
13434,android,tablet,0
13435,ios,tablet,0
13436,ios,tablet,1
13437,android,tablet,0
13438,ios,phone,0
13439,android,tablet,0
13440,android,phone,0
13441,android,phone,0
13442,android,tablet,0
13443,android,tablet,0
13444,android,tablet,0
13445,android,phone,0
13446,android,phone,0
13447,android,tablet,0
13448,android,phone,0
13449,android,tablet,1
13450,android,tablet,0
13451,android,tablet,0
13452,android,phone,0
13453,android,tablet,0
13454,android,phone,0
13455,android,tablet,0
13456,ios,phone,0
13457,android,tablet,0
13458,android,tablet,0
13459,android,tablet,0
13460,android,tablet,0
13461,android,tablet,0
13462,android,tablet,0
13463,android,tablet,0
13464,ios,phone,0
13465,android,tablet,1
13466,ios,tablet,0
13467,android,tablet,0
13468,android,tablet,0
13469,android,tablet,0
13470,android,tablet,0
13471,ios,phone,0
13472,android,tablet,1
13473,android,tablet,0
13474,android,tablet,0
13475,ios,phone,0
13476,ios,phone,0
13477,android,tablet,0
13478,android,tablet,0
13479,android,tablet,0
13480,ios,phone,0
13481,ios,tablet,0
13482,android,tablet,0
13483,android,tablet,0
13484,ios,phone,0
13485,ios,tablet,0
13486,android,tablet,0
13487,android,phone,0
13488,ios,phone,0
13489,android,tablet,0
13490,android,tablet,1
13491,android,tablet,0
13492,android,phone,0
13493,ios,phone,0
13494,android,tablet,0
13495,android,tablet,0
13496,android,phone,0
13497,ios,phone,0
13498,android,tablet,0
13499,android,tablet,0
13500,android,tablet,0
13501,android,tablet,0
13502,android,tablet,0
13503,android,tablet,0
13504,ios,phone,0
13505,ios,tablet,0
13506,android,tablet,0
13507,ios,phone,0
13508,ios,phone,0
13509,android,phone,0
13510,android,tablet,0
13511,ios,tablet,0
13512,android,tablet,0
13513,android,tablet,0
13514,android,tablet,0
13515,android,tablet,0
13516,android,tablet,0
13517,android,tablet,0
13518,ios,phone,0
13519,android,tablet,0
13520,android,phone,0
13521,ios,phone,0
13522,android,tablet,0
13523,ios,phone,0
13524,ios,phone,0
13525,android,tablet,0
13526,ios,phone,0
13527,ios,phone,0
13528,android,tablet,0
13529,ios,phone,0
13530,ios,phone,0
13531,android,tablet,0
13532,android,tablet,0
13533,android,tablet,0
13534,android,tablet,0
13535,ios,tablet,0
13536,android,tablet,1
13537,android,phone,0
13538,ios,phone,0
13539,android,tablet,0
13540,android,tablet,0
13541,android,tablet,0
13542,ios,phone,0
13543,ios,phone,0
13544,ios,phone,0
13545,android,tablet,0
13546,android,tablet,0
13547,android,tablet,0
13548,android,tablet,0
13549,android,tablet,0
13550,android,tablet,0
13551,android,tablet,0
13552,android,tablet,0
13553,ios,tablet,0
13554,android,tablet,0
13555,ios,phone,0
13556,android,tablet,0
13557,ios,phone,0
13558,ios,phone,0
13559,android,tablet,0
13560,android,tablet,0
13561,android,tablet,0
13562,ios,tablet,0
13563,android,tablet,0
13564,android,tablet,1
13565,android,tablet,0
13566,android,tablet,0
13567,android,phone,0
13568,android,tablet,0
13569,android,tablet,0
13570,android,tablet,0
13571,ios,tablet,0
13572,ios,tablet,0
13573,ios,phone,0
13574,android,tablet,0
13575,ios,phone,0
13576,ios,phone,0
13577,android,tablet,1
13578,android,tablet,0
13579,android,tablet,0
13580,android,phone,0
13581,ios,tablet,0
13582,ios,tablet,0
13583,ios,phone,0
13584,android,tablet,0
13585,android,tablet,0
13586,android,tablet,1
13587,android,tablet,0
13588,android,tablet,0
13589,android,tablet,0
13590,ios,phone,0
13591,android,tablet,0
13592,android,tablet,0
13593,ios,tablet,0
13594,android,tablet,0
13595,android,tablet,0
13596,android,tablet,0
13597,android,tablet,0
13598,android,phone,0
13599,android,tablet,0
13600,android,tablet,0
13601,android,tablet,0
13602,ios,phone,0
13603,android,tablet,0
13604,ios,phone,0
13605,ios,phone,0
13606,ios,tablet,0
13607,android,tablet,1
13608,ios,phone,0
13609,android,tablet,1
13610,android,tablet,0
13611,android,tablet,0
13612,android,tablet,0
13613,android,tablet,0
13614,android,phone,0
13615,android,tablet,0
13616,android,tablet,0
13617,android,tablet,0
13618,android,tablet,0
13619,android,tablet,0
13620,ios,tablet,0
13621,android,tablet,0
13622,android,tablet,0
13623,ios,tablet,1
13624,android,tablet,0
13625,ios,phone,0
13626,android,phone,0
13627,android,tablet,0
13628,android,phone,0
13629,ios,phone,0
13630,android,tablet,0
13631,android,tablet,0
13632,android,tablet,0
13633,ios,tablet,0
13634,ios,phone,0
13635,android,tablet,0
13636,ios,phone,0
13637,android,tablet,0
13638,android,phone,0
13639,android,phone,0
13640,ios,phone,0
13641,ios,phone,0
13642,ios,tablet,0
13643,android,tablet,0
13644,ios,phone,0
13645,android,tablet,0
13646,android,tablet,0
13647,android,tablet,0
13648,ios,tablet,1
13649,android,phone,0
13650,ios,phone,0
13651,ios,tablet,0
13652,android,tablet,0
13653,android,phone,0
13654,android,tablet,0
13655,android,tablet,0
13656,android,tablet,0
13657,android,tablet,1
13658,android,tablet,0
13659,android,tablet,0
13660,android,tablet,0
13661,android,tablet,0
13662,android,tablet,0
13663,android,tablet,0
13664,ios,phone,0
13665,android,phone,0
13666,ios,tablet,0
13667,android,tablet,0
13668,android,tablet,0
13669,android,tablet,0
13670,android,tablet,0
13671,ios,phone,0
13672,android,tablet,0
13673,android,tablet,0
13674,android,tablet,0
13675,android,tablet,0
13676,ios,phone,0
13677,android,phone,0
13678,ios,phone,0
13679,ios,phone,0
13680,android,tablet,1
13681,android,tablet,0
13682,ios,phone,0
13683,android,tablet,0
13684,android,phone,0
13685,android,tablet,0
13686,ios,tablet,0
13687,android,tablet,0
13688,android,tablet,1
13689,android,tablet,1
13690,android,tablet,0
13691,ios,phone,0
13692,ios,phone,0
13693,android,tablet,1
13694,android,tablet,0
13695,ios,phone,0
13696,ios,phone,0
13697,ios,tablet,0
13698,ios,tablet,1
13699,android,tablet,0
13700,android,tablet,0
13701,android,tablet,0
13702,android,tablet,0
13703,android,phone,0
13704,ios,tablet,0
13705,android,tablet,0
13706,ios,phone,0
13707,android,tablet,0
13708,ios,phone,0
13709,android,tablet,0
13710,android,tablet,1
13711,android,tablet,0
13712,ios,phone,0
13713,android,tablet,0
13714,ios,phone,0
13715,android,tablet,0
13716,android,phone,0
13717,ios,tablet,0
13718,android,tablet,1
13719,android,tablet,0
13720,android,tablet,0
13721,android,tablet,0
13722,android,tablet,0
13723,android,tablet,0
13724,android,tablet,0
13725,ios,phone,0
13726,android,tablet,0
13727,android,tablet,0
13728,android,tablet,0
13729,ios,phone,0
13730,ios,phone,0
13731,android,tablet,0
13732,android,tablet,0
13733,android,tablet,1
13734,ios,phone,0
13735,android,phone,0
13736,android,tablet,0
13737,ios,phone,0
13738,android,tablet,0
13739,android,tablet,0
13740,android,tablet,0
13741,android,tablet,0
13742,android,tablet,0
13743,android,phone,0
13744,ios,phone,0
13745,ios,phone,0
13746,ios,phone,0
13747,android,tablet,0
13748,android,tablet,0
13749,ios,phone,0
13750,android,tablet,0
13751,android,tablet,0
13752,ios,tablet,0
